BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia
704,1000043429,B&M Painting/Cleaning,64123 Csah 18,,Darwin,MN,55324,USA,3205836210,bmpaintingcleaning@gmail.com,https://www.bmpaintingcleaning.com/,10095-000,Painting Contractors,8/31/2018 0:00,,FALSE,A+,97,2,,FALSE,Micro-small,FALSE,2/3/2023 9:13,BBB
704,96348163,Passages Design Build,5263 Edina Industrial Blvd,,Edina,MN,55439,USA,9529557788,,http://passagescustomhomes.com/home/,10035-000,Contractors - General,7/11/2005 0:00,3/29/2018 0:00,FALSE,NR,0,2,,FALSE,Micro-small,FALSE,3/30/2021 3:56,BBB
704,96017607,Sugar Point Resort,10125 Sugar Point Dr NW,,Federal Dam,MN,56641,USA,2186543150,,http://www.sugarpoint.com,60752-000,Resorts,1/1/1984 0:00,,FALSE,A+,100,5,,FALSE,Micro-small,FALSE,3/10/2020 4:10,BBB
704,96385584,BrightStar Care South Minneapolis Metro,4601 Excelsior Blvd,Ste 410,St Louis Park,MN,55416,USA,6124357390,jimjacob@brightstarcare.com,http://www.brightstarcare.com/burnsville-south-st-paul,85273-000,In-Home Care,4/1/2013 0:00,,FALSE,A+,100,25,0,FALSE,Small,FALSE,10/19/2022 8:27,BBB
704,96558145,Hiperfire,4255 White Bear Pkwy STE 1700,,Vadnais Heights,MN,55110,,6517622800,hiperfire10@yahoo.com,http://www.hiperfire.com/,50326-300,Firearm Manufacturer,1/19/2011 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,2/9/2023 9:11,BBB
704,22004064,Pleading Paws Pet Rescue,PO Box 357,,Hugo,MN,55038,USA,6514070072,pppr@info.org,http://www.pppr.org,00110-000,Animal Shelters,4/20/2002 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,10/22/2021 3:45,BBB
704,96111758,My Green Closet LLC,640 Windemere Curv,,Minneapolis,MN,55441,USA,6123969025,info@mygreencloset.com,https://www.mygreencloset.com/,55093-000,Clothing - Retail,10/18/2006 0:00,11/12/2018 0:00,FALSE,NR,0,2,0,FALSE,Micro-small,FALSE,11/16/2021 3:59,Email
704,96050147,"Sheridan Automotive Group, Inc.",5656 Zane Ave N,,Minneapolis,MN,55429,USA,9525444097,mdsheridan@aol.com,http://www.sheridanautomotivegroup.com,60103-000,Auto Repair & Service,5/1/2006 0:00,6/1/2016 0:00,FALSE,NR,0,3,,FALSE,Micro-small,FALSE,7/19/2019 4:03,BBB
704,24000176,"Bock&#39;s Service, Inc.",205 Elm Ave W,,Waseca,MN,56093,USA,5078355407,bockservice@hotmail.com,http://www.bockservicemn.com/,50658-000,Tire Additives & Sealants,6/12/1995 0:00,,FALSE,A+,100,3,,FALSE,Small,FALSE,12/3/2022 9:05,BBB
704,96088647,"Samson Construction, Inc.",951 Mulberry Ln,,West Fargo,ND,58078,USA,7012385546,chad.samson7@gmail.com,https://www.samsoncustomhomesfargo.com/,10177-000,Construction & Remodeling Services,2/26/1991 0:00,,TRUE,A+,100,4,0,FALSE,Micro-small,FALSE,7/8/2022 12:23,BBB
704,96135283,Rahn's Oil & Propane Inc,1220 E Main St,,Melrose,MN,56352,USA,3202563680,nancy@rahnfuels.com,http://www.rahnfuels.com,50199-000,Convenience Stores,7/5/2005 0:00,,FALSE,A+,100,80,0,FALSE,Medium,FALSE,6/17/2022 8:35,BBB
704,96083406,Macalester College,1600 Grand Ave,,Saint Paul,MN,55105,USA,6516966000,,http://www.macalester.edu,60779-000,Schools - Academic - Colleges & Universities,1/1/2000 0:00,,FALSE,A+,100,400,,FALSE,Large,FALSE,4/20/2022 8:35,BBB
704,96091041,Synico Select LLC,1730 Plymouth Rd Ste 301,,Minnetonka,MN,55305,USA,9525441403,clemon@synico.com,https://www.synico.com/,60326-000,Employment Agencies,4/28/2008 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,12/17/2021 4:16,Email
704,96565210,"Zachmeier Dirt Patrol, Llc",5910 Willow Rd N,,Mandan,ND,58554,USA,7014251543,,https://www.buildzoom.com/contractor/zachmeier-dirt-patrol-llc,66005-000,Hauling & Clean Up Services,12/31/2013 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,2/2/2023 8:52,BBB
704,1000022035,Hannah Nicole Photography,1721 Elkins Ave,,Duluth,MN,55811,USA,6512741384,HANNAHNICOLEJOHNSONPHOTOGRAPHY@GMAIL.COM,http://www.imhannahnicolephotography.com/,60655-100,Photographers,11/5/2018 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,11/7/2021 3:49,BBB
704,96146208,TURCK Inc,3000 Campus Dr,,Minneapolis,MN,55441,USA,7635537300,,http://www.turck.us,80812-000,Industrial Manufacturers,1/1/1975 0:00,,FALSE,A+,100,500,,FALSE,Medium,FALSE,7/24/2020 4:10,BBB
704,96015224,Leekley&#39;s and Associates,3508 Ivy Pl,,Wayzata,MN,55391,USA,8885335539,,http://www.leekleys.com,30785-000,Wholesalers & Distributors,,8/12/2022 0:00,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,8/13/2022 8:18,BBB
704,96551823,Freightways Corporation,PO Box 1073,,Anoka,MN,55303,USA,6516389980,,http://freightwayscorp.com,70538-000,Containerized Freight Service,,,FALSE,A+,100,1,0,FALSE,Small,FALSE,3/30/2022 9:07,BBB
704,1000044639,"Minnesota&#39;s Best Exteriors, LLC",20980 Lynn Dr,,Prior Lake,MN,55372,USA,6122489417,joebirddog@aol.com,http://mn-best.com,10035-000,Contractors - General,5/18/2020 0:00,,TRUE,A,95.37,1,,FALSE,Micro-small,FALSE,1/6/2023 9:13,BBB
704,96022374,Sammy's Pizza & Restaurant,106 E Howard St,,Hibbing,MN,55746,USA,2182637574,,http://www.sammyspizzas.com,50502-000,Pizza ,1/1/1984 0:00,,FALSE,A+,100,45,0,FALSE,Small,FALSE,1/23/2022 9:52,BBB
704,96169246,Warner Law Offices,5774 Blackshire Path,,Inver Grove Heights,MN,55076,USA,6514550444,,http://www.warnerlawoffice.com,60075-000,Attorneys & Lawyers,1/1/1987 0:00,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,12/15/2021 4:24,BBB
704,96386461,Arabella Stone,,,,,,,,daniel@arabellastone.com,http://www.arabellastone.com,80699-000,Stone - Natural,8/20/2013 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/20/2022 9:52,BBB
704,96384717,"Stevens Law, PLLC",7760 France Ave S Ste 1160,,Bloomington,MN,55435,USA,9528867418,scott@stevenslawpllc.com,http://www.stevenslawpllc.com/,60075-121,Attorneys & Lawyers - Estate Planning,12/11/2006 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/16/2021 4:13,BBB
704,1000017424,Zunker Production Services LLC,17456 Evener Way,,Eden Prairie,MN,55346,USA,6128014525,dzunker@zunkerproductionservices.com,http://www.zunkerproductionservices.com/photo-gallery.html,60093-000,Audio-Visual Production Services,7/10/2012 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,1/11/2023 9:00,BBB
704,96120912,A Little Help Inc,10841 Little Ave S,,Minneapolis,MN,55437,USA,9528875043,kathy@alittlehelpinc.com,http://www.alittlehelpinc.com,60792-000,Senior Citizens Service Organization,1/1/2006 0:00,,FALSE,A+,100,2,0,FALSE,Micro-small,FALSE,8/25/2022 8:35,BBB
704,96352969,Mark's Professional Painting,3136 Utah Ave S,,Saint Louis Park,MN,55426,USA,9524545060,,http://www.markspaintingonline.com,10095-000,Painting Contractors,1/1/2009 0:00,3/5/2018 0:00,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,3/19/2021 3:54,BBB
704,96091061,"Financial Asset Management Systems, Inc.",1967 Lakeside Pkwy,Ste 400,Tucker,GA,30084,USA,6789375100,,http://www.fams.net,60226-000,Collection Agencies,4/28/2008 0:00,,FALSE,NR,0,10,,FALSE,Small,FALSE,9/20/2016 4:28,BBB
704,1000011238,"Bry’s Guide Service, LLC",4399 88th Ave NE,,Devils Lake,ND,58301,USA,7017390161,brysguideservice@gmail.com,http://www.brysguideservice.com,60415-000,Guide Service,3/26/2010 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,4/15/2017 3:58,BBB
704,96377567,LS Masonry,,,,,,,,,http://www.lsmasonry.com,10089-000,Mason Contractors,1/29/2013 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,10/1/2021 4:12,BBB
704,96235741,Beito Plumbing & Heating,Po Box 206,,Roseau,MN,56751,USA,2186810665,beito@beitoplumbingandheating.com,http://www.beitoplumbingandheating.com/,10003-000,Air Conditioning Contractors & Systems,12/29/2005 0:00,3/4/2016 0:00,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,2/3/2022 9:57,BBB
704,17797,Sterling Inc,278 W Market,,Bloomington,MN,55425,USA,2166685000,,http://www.jared.com,50367-000,Jewelers - Retail,1/10/1945 0:00,,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,8/9/2022 8:28,BBB
704,96101232,Shuttering Memories Photograpy,PO Box 357,33936 Gleason Ave,Jenkins,MN,56456,USA,2188312315,lacey@shutteringmemories.com,http://shutteringmemories.com/index.cfm/pageid/1,60657-000,Photographers - Commercial,8/7/2008 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,1/9/2022 9:15,BBB
704,96063012,"Professional Office Services, Inc.",355 6th Ave N # 2,,Waite Park,MN,56387,USA,3202558937,sgilloley@poscorp.com,http://www.poscorp.com,30531-000,Printers,8/15/1989 0:00,,FALSE,A+,100,5,,FALSE,Micro-small,FALSE,7/28/2021 4:40,BBB
704,96029138,Thai Delight,610 Selby Ave,,Saint Paul,MN,55102,USA,6516650078,khottavo@augsburg.edu,https://www.augsburg.edu/,50544-000,Restaurants,,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,8/18/2021 5:25,Email
704,96001338,The Depot,225 3rd Ave S,,Minneapolis,MN,55401,USA,6123751700,,http://www.thedepotminneapolis.com,60447-000,Hotels,,,FALSE,NR,0,1,,FALSE,Micro-small,FALSE,6/1/2022 21:23,BBB
704,96010371,Music Works Inc.,PO Box 787,,Forest Lake,MN,55025,USA,6514647757,admin@themusicworks.com,http://www.themusicworks.com,60345-000,Entertainment Bureaus,3/17/1987 0:00,,FALSE,A+,100,3,0,FALSE,Small,FALSE,9/10/2022 8:38,BBB
704,1000038514,Juris Plesums LLC,3140 Oakland Ave,,Minneapolis,MN,55407,USA,6122393132,jurisbuilder@gmail.com,http://www.jurisplenums.com,10035-000,Contractors - General,8/29/2012 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,11/13/2021 3:59,BBB
704,1000059446,Genesis Outdoor and Construction Services LLC,PO Box 4393,,Mankato,MN,56001,USA,5074912718,,https://www.vargas-genesislandscaping.com/,10035-010,Residential General Contractor,12/31/2021 0:00,,FALSE,A-,92.38,1,,FALSE,Micro-small,FALSE,12/13/2022 9:03,BBB
704,3001058,Trattles Irrigation,14006 Woodridge Path,,Savage,MN,55378,USA,9524451774,,http://www.trattlesirrigation.com,50782-000,Lawn & Garden Sprinkler Systems,1/1/1992 0:00,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,4/28/2022 8:17,BBB
704,1000024279,Day Block Brewery,1105 Washington Ave S,,Minneapolis,MN,55415,USA,6126177793,,https://www.dayblockbrewing.com/,30060-000,Brewers,5/4/2013 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,11/26/2022 8:48,BBB
704,96538099,"Automotive Parts Solutions, Inc.",1495 Broadway St W,,Rockville,MN,56369,USA,3206855557,carpart@automotiveps.com,http://automotiveps.com,80041-000,Auto Parts & Supplies - Used & Rebuilt,,,FALSE,A+,97,1,,FALSE,Micro-small,FALSE,2/8/2022 9:24,BBB
704,96364202,Maplewood Nails,1275 County Road D Cir E # 104,,Saint Paul,MN,55109,USA,6514834065,jasonha30@gmail.com,http://www.maplewoodnails.com,60603-000,Nail Salons,4/2/2012 0:00,,FALSE,A+,100,2,,FALSE,Small,FALSE,12/3/2020 4:10,BBB
704,1000006723,Bar Harbor,8164 Interlachen Rd,,Lake Shore,MN,56468,USA,2189632568,,https://www.barharborsupperclub.com/,50544-000,Restaurants,11/12/2003 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,11/11/2021 4:02,BBB
704,6001362,Hanks Hauser,PO Box 1541,,Saint Cloud,MN,56302,USA,3209805679,hg@hankshauser.com,http://www.hankshauser.com,80807-000,Sauna Equipment & Supplies,10/31/1981 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,1/27/2022 9:27,BBB
704,96116956,Gold Meadows Hunting Preserve,18506 260th St,,Richmond,MN,56368,USA,3205972747,goldmeadows@meltel.net,http://www.goldmeadows.com,00151-000,Hunting & Fishing Services & Supplies,3/23/2009 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,2/4/2021 4:07,BBB
704,41002297,Prairie Rose Construction Supl,2123 E Front Ave,,Bismarck,ND,58504,USA,7012552420,matt.neibauer@prairiesupply.com,https://www.prairiesupply.com/,50110-000,Building Materials,4/10/2001 0:00,,FALSE,A+,100,8,,FALSE,Small,FALSE,6/23/2021 4:54,Email
704,15002513,University Sports Publications,,,,,,,,,http://www.universitysports.com,60801-000,Shoppers News Publications,7/19/2001 0:00,,FALSE,NR,0,10,0,FALSE,Small,FALSE,8/6/2022 8:21,BBB
704,96380161,Fantastic Sam's,3453 Lake Dr,,Blaine,MN,55014,USA,7637869180,hmoon@FantasticSams.com,http://minnesota.fantasticsams.com/MN-16/blaine-lake-dr-barber-shops-and-haircut-salons.aspx,60134-000,Beauty Salons,3/30/2012 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,9/11/2021 4:04,BBB
704,96099022,Hilton Garden Inn Minneapolis Maple Grove,6350 Vinewood Ln N,,Osseo,MN,55311,USA,7635099500,michael.severson@ncghotels.com,https://www.ncghotels.com/,60447-000,Hotels,4/3/2003 0:00,,FALSE,NR,0,40,,FALSE,Small,FALSE,6/1/2022 21:24,Email
704,96000589,Small Business America,442 Hayward Ave N,,Oakdale,MN,55128,USA,6516493575,jim@coremarkinc.com,http://www.sba.longdistancegroup.com,70620-000,Telephone Service - Long Distance,1/1/2002 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,7/20/2022 9:10,BBB
704,96308492,"A-1 Computer, Copier Printer Sales and Service",1730 University Ave W,,Saint Paul,MN,55104,USA,6516441284,rich0412@msn.com,http://www.a1computermn.com/,50173-100,Computer Printers Sales & Service,4/27/2009 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,3/22/2022 8:36,BBB
704,96088478,ShadeMaker Flooring Sales and Supply,855 Village Center Dr # 334,,North Oaks,MN,55127,USA,6516313311,jerry@shademakerflooring.com,http://www.shademakerflooring.com,50133-000,Carpet & Rug Dealers - New,12/28/2006 0:00,2/6/2012 0:00,FALSE,NR,0,3,,FALSE,Micro-small,FALSE,10/28/2019 4:08,BBB
704,96569382,"Great Lakes Stone Supply, Inc.",4915 Rice Lake Rd,,Duluth,MN,55803,USA,2185256360,office@greatlakesstone.com,http://www.greatlakesstone.com,80699-000,Stone - Natural,9/1/2003 0:00,,TRUE,A+,100,8,,FALSE,Small,FALSE,1/4/2023 9:05,BBB
704,1830,Heppner&#39;s Auto Body,624 Commons Dr,,Woodbury,MN,55125,USA,6517141471,laura.jacobson@heppnersautobody.com,http://www.heppnersautobody.com,60094-000,Auto Body Repair & Painting,1/1/1956 0:00,,TRUE,A+,100,85,0,FALSE,Small,FALSE,12/20/2022 8:56,BBB
704,1000044631,Hey Guys Delivery Service,PO BOX 1242,,Maple Grove,MN,55369,USA,7632039635,deliveryservice612@gmail.com,https://deliveryservice612.wixsite.com/heyguysdelivery,70542-000,Delivery Service,1/4/2020 0:00,,FALSE,A+,97,1,,FALSE,Micro-small,FALSE,10/22/2022 8:10,BBB
704,96548513,Metro Payroll,,,,,,,,hilary@metropayroll.com,http://www.metropayroll.com,60647-000,Payroll Service,5/14/2014 0:00,,FALSE,NR,0,,0,FALSE,Micro-small,FALSE,3/24/2021 4:32,BBB
704,1000051322,"Bilingual Child Care & Education Center, Inc.",1125 County Road B W,,Roseville,MN,55113,USA,6516442405,leah@bilingualchildcare.com,https://www.bilingualchildcare.com/,55541-000,Child Care Services,1/1/2010 0:00,,FALSE,A+,100,35,,FALSE,Micro-small,FALSE,1/10/2023 8:49,BBB
704,96295877,Planet Fitness,8026 Brooklyn Blvd,,Brooklyn Park,MN,55445,USA,7634244447,hr@pfbaseline.com,http://www.planetfitness.com,60430-100,Fitness Centers,6/28/2007 0:00,,FALSE,A-,91,3,,FALSE,Small,FALSE,12/24/2022 8:49,BBB
704,96088705,Lakeland Printers,PO Box 44,,Isle,MN,56342,USA,3206763167,lakeprint@scicable.com,http://www.lakelandink.com,30531-000,Printers,1/1/1948 0:00,,FALSE,A+,100,3,,FALSE,Micro-small,FALSE,10/26/2022 8:41,BBB
704,96381569,Brothers Custom Granite LLC,1550 91st Ave NE Ste 107,,Minneapolis,MN,55449,USA,7637857933,jim@brotherscustomgranite.com,http://www.brotherscustomgranite.com,30276-000,Granite,1/1/2011 0:00,2/5/2016 0:00,FALSE,NR,0,2,,FALSE,Micro-small,FALSE,2/11/2019 4:00,BBB
704,96235336,Glamorous Reruns,402 3rd St NW,,East Grand Forks,MN,56721,USA,2183990154,glamorousrerunsconsignment@integra.net,https://www.integra.net/,50740-000,Womens Apparel - Retail,5/1/2007 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,6/13/2020 4:00,Email
704,96147957,K& B Small Engine Repair,9651 152nd Ave NE,,Forest Lake,MN,55025,USA,6514643280,kandbsmengrpr@hotmail.com,http://www.kbsmallengine.com,85340-000,Small Engine Repair,1/1/1999 0:00,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,10/19/2022 8:27,BBB
704,96102620,"4G Electric, Inc.",13500 27th St SE,,Minot,ND,58701,USA,7018396248,,https://www.facebook.com/pages/category/Electrician/4G-Electric-LLC-103147427964967/,10049-000,Electricians,11/17/2006 0:00,,FALSE,NR,0,18,,FALSE,Micro-small,FALSE,1/31/2023 8:46,BBB
704,96569763,Sports Clips,3100 Excelsior Blvd STE 103,,Saint Louis Park,MN,55416,USA,6122238260,,http://haircutmenlakecalhounminneapolismn.com,60420-000,Hair Styling and Services,6/2/2015 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/15/2021 4:25,BBB
704,96238851,Slashblue LLC,1200 Red Fox Rd Ste B,,Arden Hills,MN,55112,USA,6516442190,dsanny@slashblue.com,http://slashblue.com/,85272-000,Information Technology Services,8/30/2010 0:00,,FALSE,A+,100,2,,FALSE,Micro-small,FALSE,7/13/2021 4:14,BBB
704,1000035335,Associated Bank,9050 Buchanon Trl,,Inver Grove Heights,MN,55076,USA,6123594434,chris.niles@associatedbank.com,http://www.associatedbank.com,20003-100,Banking Services,1861-12-31 00:00:00,6/28/2021 0:00,FALSE,NR,0,4400,0,FALSE,Giant,FALSE,6/1/2022 21:28,BBB
704,96385434,Swanky Sweet Pea,344 3rd St,,International Falls,MN,56649,USA,2533891211,swankysweetpea@live.com,http://www.swankysweetpea.com,80075-100,Body Care Products,8/30/2011 0:00,,FALSE,A+,100,5,0,FALSE,Small,FALSE,1/28/2021 4:09,BBB
704,1000052364,No Boundaries Gymnastics Club LLC,2300 Main St Ste 200,,Lino Lakes,MN,55038,USA,6514642961,nbgcgymnastics@gmail.com,https://www.gomotionapp.com/team/mnnbg/page/home,60419-000,Gymnastic Instruction,10/29/2018 0:00,,FALSE,A+,98.54,1,,FALSE,Micro-small,FALSE,3/30/2022 9:08,BBB
704,96116210,Belissimo Salon and Day Spa LLC,6939 Pine Arbor Dr S,,Cottage Grove,MN,55016,USA,6517680828,info@belissimosalonspa.net,http://www.belissimosalonspa.net,60134-000,Beauty Salons,1/1/2008 0:00,,FALSE,A+,100,15,,FALSE,Micro-small,FALSE,8/11/2021 4:45,BBB
704,25001497,MCI Paint and Drywall Inc,12701 Chowen Ave S Ste 101,,Burnsville,MN,55337,USA,9529857778,scottj@mcidrywall.com,http://www.mcidrywall.com,10046-000,Drywall Contractors,12/30/1988 0:00,,FALSE,A+,100,30,0,FALSE,Small,FALSE,9/15/2022 8:34,BBB
704,1000025472,Renovado Design,1358 18th St W,,Hastings,MN,55033,USA,6125484006,daniel@renovadodesign.com,https://www.renovadodesign.com,10013-000,Building Contractors,7/30/2013 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,12/21/2022 9:22,BBB
704,50002227,Crystal Welding Inc,17601 113th Ave N,,Maple Grove,MN,55369,USA,7634288281,mlabrosse@crystalwelding.com,http://crystalwelding.com,30242-000,Foundries,4/1/1968 0:00,,FALSE,A+,100,11,,FALSE,Small,FALSE,12/29/2022 9:05,BBB
704,96110128,Proto Labs Inc,5540 Pioneer Creek Dr,,Maple Plain,MN,55359,USA,7634793680,jodi.eggert@protolabs.com,http://www.protolabs.com,30502-000,Plastics - Products - Finished Wholesale & Manufacturers,5/5/1999 0:00,,FALSE,A+,100,1,0,FALSE,Large,FALSE,11/23/2021 6:33,BBB
704,96038983,J & J Enterprises Drywall Inc,21367 Heywood Ave,,Lakeville,MN,55044,USA,9524693120,joe@jjentdrywall.com,http://www.jjentdrywall.com/Index.html,85312-000,Contractor - General Green Builder,3/31/1988 0:00,,FALSE,A+,100,10,0,FALSE,Micro-small,FALSE,6/22/2022 11:33,BBB
704,96506445,Dynamic Cabinet Design,1840 Revere Dr,,Bismarck,ND,58501,USA,7017512945,mary@dynamiccabinetdesign.com,http://www.dynamiccabinetdesign.com/,50373-000,Kitchen Cabinets & Equipment - Household,2/6/2014 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,7/28/2022 8:42,BBB
704,96367719,Baymont Inn & Suites,PO Box 4247,,Mankato,MN,56002,USA,5073885107,qualityinn413@gmail.com,http://www.comfortinn.com/bestrate/mankato-minnesota-hotel,60447-000,Hotels,1/1/1988 0:00,,FALSE,A+,100,15,,FALSE,Micro-small,FALSE,7/23/2022 8:44,BBB
704,96026202,Ohio National Financial Services,2401 Pilot Knob Rd Ste 134,,Mendota Heights,MN,55120,USA,6517317910,bradstruve@msn.com,http://www.ohionational.com,20019-000,Insurance Companies,1/1/1971 0:00,,FALSE,A+,100,1,,FALSE,Micro-small,FALSE,12/14/2022 9:35,BBB
704,1000006415,Compassionate Counseling Services LLC,505 State St S Ste 4,,Waseca,MN,56093,USA,5073101321,Michelle@compassionmn.com,http://www.compassionmn.com,60540-000,"Marriage, Family, Child, Individual Counselors",2/3/2011 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,10/6/2022 8:21,BBB
704,1000004422,Kari Lee&#39;s Specialities,PO Box 24687,,Minneapolis,MN,55424,USA,9529352014,info@karilees.com,http://karilees.com,60974-000,Internet Shopping,1/1/1993 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,1/25/2023 9:00,BBB
704,96106645,Integra Telecom,2150 32nd Ave S Ste H,,Grand Forks,ND,58201,USA,7017384600,mncare@integratelecom.com,http://www.integratelecom.com,70618-000,Telephone Communications,1/1/1945 0:00,,FALSE,NR,0,500,,FALSE,Small,FALSE,10/29/2019 4:14,BBB
704,1000018301,Microtel Inn & Suites,414 37th Ave SW,,Minot,ND,58701,USA,7018392200,mmichalenko@ganglhospitality.com,https://www.ganglhospitality.com/,60447-000,Hotels,5/25/2018 0:00,,FALSE,A+,97,1,0,FALSE,Micro-small,FALSE,5/25/2022 8:47,Email
704,96178225,Beatrice Davis & Assoc,PO Box 581068,,Minneapolis,MN,55458,USA,6123370178,PWelch@Beatricedavid.com,https://www.Beatricedavid.com/,60005-000,Accountants,1/1/1997 0:00,,FALSE,NR,0,4,,FALSE,Micro-small,FALSE,12/28/2022 9:14,Email
704,96004843,Invisible Fence of the St Croix Valley,2190 Eagle Creek Lane,Suite G,Saint Paul,MN,55125,USA,8007725003,slamrca@comcast.net,http://www.Invisiblefence.com,50486-000,Pet Supplies & Foods - Retail,1/1/1973 0:00,,FALSE,NR,0,4,,FALSE,Micro-small,FALSE,8/13/2022 8:18,BBB
704,96544637,Elite Properties,1729 Main St S,,Minot,ND,58701,USA,7017215650,,http://www.eliterealestatend.com/,60729-102,Real Estate Agents,4/30/2014 0:00,,FALSE,A+,100,1,0,FALSE,Micro-small,FALSE,12/13/2022 9:03,Search
704,96545043,B K Small Engine-Marine Repair,1203 S Sibley Ave,,Litchfield,MN,55355,USA,3202968502,,https://www.manta.com/c/mtr9xdh/bk-small-engine-marine-repair,60103-000,Auto Repair & Service,1/1/2013 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,6/22/2022 11:34,Search
704,96543892,Johnson Micro Resource,17635 Upper Spunk Lake Rd,,Avon,MN,56310,USA,3203567221,,https://www.dnb.com/business-directory/company-profiles.johnson_micro_resource.ac8d509dfcc8575e39283e0348f1e018.html,50173-000,Computers - Dealers,4/30/2014 0:00,,FALSE,NR,0,1,0,FALSE,Micro-small,FALSE,4/28/2022 8:18,Search
704,96544289,Timothy Hoeben Agency Inc,124 Lewis St S,,Shakopee,MN,55379,USA,9527464646,,https://www.linkedin.com/in/timhoeben,20080-000,Insurance Services,,,FALSE,A+,100,,,FALSE,Micro-small,FALSE,7/3/2020 4:12,Search
704,96543986,Northern Eagle Inc,2010 Parkside St,,Cologne,MN,55322,USA,9524662775,,http://www.northerneagle.beer/,20080-000,Insurance Services,,,FALSE,A+,100,,,FALSE,Micro-small,FALSE,7/9/2020 4:10,Search
