,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,status_code
296,296,95422,95422,704,1000001971,Mec Store,101 4th Ave NE,,Mandaree,ND,58757.0,USA,7017593609.0,,https://www.yellowpages.com/mandaree-nd/mip/mec-store-535053012,50567-000,Service Stations - Gasoline & Oil,2005-01-01 00:00:00,,False,NR,0.0,7.0,0.0,False,Micro-small,False,2023-01-30 08:33:00,Search,200
1273,1273,96487,96487,704,1000006454,Byrnes Cleaning Inc,9526 172nd Ave Se,,Becker,MN,55308.0,USA,6128125019.0,,https://clustrmaps.com/a/7hrib/,66002-000,Cleaning Services,2013-08-28 00:00:00,2021-05-05 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-07-12 08:33:00,Search,200
154,154,95279,95279,704,1000001486,Northwest Glass & Service,PO Box 505,,Pelican Rapids,MN,56572.0,USA,2188634442.0,,https://www.yellowpages.com/pelican-rapids-mn/mip/northwest-glass-services-470121013,50476-000,Paint - Retail,2005-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search,200
493,493,95645,95645,704,1000003047,Tow Time,23501 Capella St Ne,,Minneapolis,MN,55408.0,USA,6125011815.0,,https://towing-companies.cmac.ws/tow-time-inc/47850/,60103-000,Auto Repair & Service,2008-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2023-01-29 08:36:00,Search,200
1147,1147,96350,96350,704,1000005978,David R Savage Llc,18829 146Th St NW,,Elk River,MN,55330.0,USA,6126853147.0,,https://www.bizapedia.com/mn/david-r-savage-llc.html,10035-000,Contractors - General,2009-04-15 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-04-20 08:37:00,Search,200
910,910,96107,96107,704,1000005270,Heitkamp Properties LLC,4530 Palmgren Ln NE,,Saint Michael,MN,55376.0,USA,6123216949.0,,https://www.bizapedia.com/mn/heitkamp-properties-llc.html,60857-000,Tax Return Preparation,2009-04-16 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-11-12 03:57:00,Search,200
1162,1162,96365,96365,704,1000006013,Peace of Mind Home Inspection,486 Victoria St S,,Saint Paul,MN,55102.0,USA,6512246415.0,,https://mnhomeinspections.com/,60469-000,Home Inspection Service,,2016-11-01 00:00:00,False,NR,0.0,,,False,Micro-small,False,2020-10-29 03:52:00,Search,200
26,26,95151,95151,704,1000000061,Olivers Restaurant,12401 Wayzata Blvd,,Hopkins,MN,55305.0,USA,9528769410.0,,https://menulist.menu/restaurants/hopkins/olivers-restaurant-6,50544-000,Restaurants,2016-04-04 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-04-13 08:07:00,Search,200
283,283,95409,95409,704,1000001928,Discount Mattresses & More,501 N. Main Street ,,Stewartrville,MN,55976.0,USA,5075330360.0,,https://www.yellowpages.com/stewartville-mn/mip/discount-mattresses-more-497269220,10148-100,Retail Stores,2016-06-07 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-18 09:13:00,Search,200
513,513,95665,95665,704,1000003224,Jerry's Home Upholstery ,5025 Abbott Ave S,,Minneapolis,MN,55410.0,USA,6129227572.0,,https://jerrysupholsterymn.com/,50693-000,Upholstery Fabrics - Retail,2016-07-20 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-03-17 04:44:00,Search,200
1241,1241,96455,96455,704,1000006310,3c Sons Remodeling,7520 Autumn Chace Dr,,Minneapolis,MN,55438.0,USA,9524578744.0,,https://start.cortera.com/company/research/k4j0qzr6j/3c-sons-remodeling/,10035-000,Contractors - General,2016-10-17 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-08-11 08:30:00,Search,200
1094,1094,96297,96297,704,1000005855,Clearview Construction Services Inc,1111 2nd St S,,Cold Spring,MN,56320.0,USA,,,https://www.facebook.com/ClearviewConstructionServices/,10035-000,Contractors - General,,2018-04-30 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2021-05-04 04:06:00,Search,200
540,540,95692,95692,704,1000003424,Sweet Perfections LLC,477 W 5th St,,Winona,MN,55987.0,USA,5074505272.0,,https://www.sweetperfections.com/,50052-000,Bakers - Retail,2014-06-26 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-24 08:49:00,Search,200
1061,1061,96264,96264,704,1000005753,Dan Hanson Installation LLC,102 S Central Ave,,Dalton,MN,56324.0,USA,2187708895.0,,https://www.merchantcircle.com/dan-hanson-installation-ashby-mn,10177-000,Construction & Remodeling Services,2009-01-15 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-30 08:57:00,Search,200
696,696,95888,95888,704,1000004626,Carrington Homes LLC,PO Box 169,,Cedar,MN,55011.0,USA,7634444566.0,,https://www.houzz.com/professionals/home-builders/carrington-homes-llc-pfvwus-pf~975724870,10078-000,Home Builders,2008-01-10 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-07 09:00:00,Search,200
520,520,95672,95672,704,1000003266,American Family Insurance- Cokato,220 Broadway Ave S,,Cokato,MN,55321.0,USA,3202865556.0,,https://www.amfam.com/agents/minnesota/cokato/robert-swendra,20028-000,Insurance - Homeowners,1996-03-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-10-25 08:10:00,Search,200
679,679,95870,95870,704,1000004530,Bill&#39;s Auto,8810 Excelsior Blvd,,Hopkins,MN,55343.0,USA,9524260851.0,,http://www.billsservicegarage.com/,60107-700,Auto Repair - Maintenance,2014-01-14 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-27 09:09:00,Search,200
1029,1029,96231,96231,704,1000005656,Dan Barrett and Associates LLC,4015 Yates Ave N,,Minneapolis,MN,55422.0,USA,6122452882.0,,https://opencorporates.com/companies/us_mn/9019f90f-88d4-e011-a886-001ec94ffe7f,60075-000,Attorneys & Lawyers,2004-03-25 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-26 08:45:00,Search,200
822,822,96017,96017,704,1000005039,BR Builders LLC,1004 S Darling Dr NW,,Alexandria,MN,56308.0,USA,3202963750.0,,https://www.houzz.com/professionals/home-builders/br-builders-llc-pfvwus-pf~2083027809,10177-000,Construction & Remodeling Services,2014-06-17 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search,200
1102,1102,96305,96305,704,1000005880,Dave Kuik Construction Inc,12305 110th St,,Edgerton,MN,56128.0,USA,5074435681.0,,https://opencorporates.com/companies/us_mn/fd60b03d-93d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,2009-03-31 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-04-17 04:01:00,Search,200
966,966,96165,96165,704,1000005445,"Inriched Flooring, LLC",709 118th Ave NE,,Blaine,MN,55434.0,USA,7637423093.0,,https://villagefloor.com/,85366-000,Contractors - Flooring,2009-07-21 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-26 08:45:00,Search,200
164,164,95289,95289,704,1000001518,Legal Service-north Dakota,345 Main St,,New Town,ND,58763.0,USA,7016274719.0,,http://www.legalassist.org/,60075-000,Attorneys & Lawyers,1989-01-01 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2023-01-31 08:46:00,Search,200
514,514,95666,95666,704,1000003240,Cokato Apartments,440 2nd Str N,,Cokato,MN,55321.0,USA,3202862758.0,,https://www.smrrental.com/property/cokato-apartments-building-3/,60042-000,Apartments,1977-08-08 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2023-02-07 14:31:00,Search,200
499,499,95651,95651,704,1000003060,Winona Shores Ofc,1010 Lark St,,Alexandria,MN,56308.0,USA,3207631120.0,,https://www.apartments.com/winona-shores-alexandria-mn/6ykw7bt/,60042-000,Apartments,2008-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2023-01-29 08:37:00,Search,200
834,834,96029,96029,704,1000005054,Brent Hagan Construction Inc,18429 Cty Rd 1,,Spring Valley,MN,55975.0,USA,5076577680.0,,https://www.dandb.com/businessdirectory/brenthaganconstruction-springvalley-mn-5754675.html,10177-000,Construction & Remodeling Services,1993-03-22 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-24 08:58:00,Search,200
786,786,95980,95980,704,1000004973,Oak Terrace Estates,1618 Marion Rd SE Trlr 175,,Rochester,MN,55904.0,USA,5072898206.0,,https://www.facebook.com/oakterraceparksidemhp/,20061-000,Real Estate Developers,1996-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-09-16 08:14:00,Search,200
1301,1301,96515,96515,704,1000006594,Briggs Contracting LLC,8268 Rhode Island Ave S,,Minneapolis,MN,55438.0,USA,9528291860.0,,https://www.houzz.com/professionals/general-contractors/briggs-contracting-llc-pfvwus-pf~916354572,10035-000,Contractors - General,1991-01-01 00:00:00,2019-12-09 00:00:00,False,NR,0.0,2.0,,False,Micro-small,False,2022-12-12 09:00:00,Search,200
177,177,95302,95302,704,1000001563,Natural Impressions Photo,33 Main St,,Hazen,ND,58545.0,USA,7017485656.0,,https://www.facebook.com/NaturalImpressionsPhotographybyJustine/,60658-000,Photographers - Portrait,2006-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2020-02-01 04:31:00,Search,200
372,372,95498,95498,704,1000002410,Helping Angels Home Care,2219 Oakland Ave #111,,Minneapolis,MN,55404.0,USA,6122598570.0,,https://helpingangelshomecare.com/,60441-000,Home Health Services,2010-06-28 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-12-15 04:25:00,Search,200
1069,1069,96272,96272,704,1000005773,Clayton Scheibel Construction Co.,18951 Riverbluff Dr,,New Ulm,MN,56073.0,USA,5073826456.0,,https://opencorporates.com/companies/us_mn/931b4978-b6d4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,2002-08-14 00:00:00,2020-01-07 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-09 08:32:00,Search,200
596,596,95748,95748,704,1000003807,Pine Ridge Homes Inc,1509 14th St,,Cloquet,MN,55720.0,USA,2188791257.0,,https://pineridgehomes.org/,10035-000,Contractors - General,2002-01-01 00:00:00,,False,NR,0.0,6.0,0.0,False,Micro-small,False,2023-01-28 08:48:00,Search,200
576,576,95728,95728,704,1000003722,Adams Electric,49804 Thorn Apple Rd,,Aldrich,MN,56434.0,USA,2184455368.0,,https://electronic-system.info/company-adams-electric-in-aldrich-mn-104521,70544-000,Electric Companies,2005-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-28 08:48:00,Search,200
833,833,96028,96028,704,1000005053,"Brennan Properties, LLC",15680 Fish Point Rd SE,,Prior Lake,MN,55372.0,USA,6126164447.0,,https://opencorporates.com/companies/us_mn/9e6da3ce-b4d4-e011-a886-001ec94ffe7f,60732-000,Property Management,2003-03-28 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-20 08:57:00,Search,200
511,511,95663,95663,704,1000003212,Peepers Distinctive Eyewear,12390 Sherburne Ave,,Becker,MN,55308.0,USA,7632615444.0,,https://www.eyeglasses.com/eye-doctors/minnesota/becker/peepers-distinctive-eye-we/,50467-000,Optical Goods - Retail,1997-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-01-31 04:26:00,Search,200
481,481,95633,95633,704,1000003015,R H Lodge,48663 Xenon Rd,,Villard,MN,56385.0,USA,3203520223.0,,https://m.facebook.com/profile.php?id=116125851741804,60447-000,Hotels,2007-01-01 00:00:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,2022-12-16 09:11:00,Search,200
54,54,95179,95179,704,1000000140,InterState Delivery,395 John Ireland Blvd,,Saint Paul,MN,55155.0,USA,3344527730.0,,https://www.interstatedriving.com/contact-us,70542-000,Delivery Service,2016-04-12 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-02 08:52:00,Search,200
725,725,95917,95917,704,1000004766,Gypsy K Consignment,2578 Bridge Ave,,Albert Lea,MN,56007.0,USA,5074732117.0,,https://www.facebook.com/GypsyKConsignment/,50159-000,Clothes - Consignment & Resale,2014-01-21 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-04-17 04:01:00,Search,200
1017,1017,96219,96219,704,1000005596,Trustworthy Hardware,203 Valley Green Sq,,Le Sueur,MN,56058.0,USA,5076652267.0,,https://locations.ups.com/us/en/mn/lesueur/authorized-shipping-provider-162383.html,50333-000,Hardware - Retail,2016-08-12 00:00:00,,False,A+,100.0,4.0,0.0,False,Micro-small,False,2020-09-20 03:56:00,Search,200
990,990,96189,96189,704,1000005517,The Original Grass Kings LLC,6944 Pillsbury Ave,,Edina,MN,55423.0,USA,6125015318.0,,https://opencorporates.com/companies/us_mn/46cf8b91-86d4-e011-a886-001ec94ffe7f,70605-000,Snow Removal Service,2011-07-07 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2019-12-28 04:25:00,Search,200
1067,1067,96270,96270,704,1000005771,Cafe 75,518 Atlantic ave,,Kennedy,MN,56733.0,USA,7017742500.0,,https://restaurantguru.com/Cafe-75-Kennedy-3,50544-000,Restaurants,2016-09-26 00:00:00,,False,NR,0.0,,0.0,False,Micro-small,False,2021-02-28 03:59:00,Search,200
814,814,96008,96008,704,1000005026,Biersch Brothers Construction,1911 245th St,,Saint Augusta,MN,56301.0,USA,3209800553.0,,https://bierschbros.com/,10035-000,Contractors - General,2005-11-08 00:00:00,,False,NR,0.0,3.0,0.0,False,Micro-small,False,2022-12-20 08:57:00,Search,200
218,218,95344,95344,704,1000001693,Hegstad Furniture Appl & Floor,24 N Main St,,Tioga,ND,58852.0,USA,7016642845.0,,http://retailflooringstores.com/shop/store.asp?CompanyID=113480,50291-000,Furniture - Retail,2005-01-01 00:00:00,2019-10-22 00:00:00,False,NR,0.0,3.0,,False,Micro-small,False,2019-10-23 08:25:00,Search,200
574,574,95726,95726,704,1000003720,Legends ,11 4th Street SE,,Rochester ,MN,55904.0,USA,5074241896.0,,https://www.medcitybeat.com/news-blog/2021/legends-bar-is-closing-its-doors-for-good,50544-000,Restaurants,2013-06-14 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-11-22 08:45:00,Search,200
195,195,95320,95320,704,1000001615,Aalfs Construction LLC,4030 30th Ave SW,,Montevideo,MN,56265.0,USA,3202265238.0,,https://opencorporates.com/companies/us_mn/577a6e51-67ac-e211-82ac-001ec94ffe7f,10035-000,Contractors - General,2013-04-23 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-10-13 04:00:00,Search,200
437,437,95587,95587,704,1000002914,First Avenue Salon,528 1st Ave,,Westbrook,MN,56183.0,USA,5072746313.0,,https://cityofwestbrookmn.com/directory-business_lis/listing/first-avenue-salon/,60134-000,Beauty Salons,1993-01-01 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-01-31 04:26:00,Search,200
807,807,96001,96001,704,1000005012,Diversified Property Services LLC,530 3rd St NE Apt 202,,Saint Cloud,MN,56304.0,USA,,,https://diversifiedpropertysvcs.com/,61100-000,Real Estate Services,2011-05-12 00:00:00,2018-05-14 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-05-18 04:06:00,Search,200
469,469,95620,95620,704,1000002985,Kneading Hands Massage,801 Lowery Ave,,Belgrade,MN,56312.0,USA,3202543349.0,,https://www.dandb.com/businessdirectory/kneadinghandsmassage-belgrade-mn-807158.html,60543-000,Massage Therapists,2009-09-24 00:00:00,2019-10-24 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2019-10-25 04:28:00,Search,200
361,361,95487,95487,704,1000002287,"Wireless Ronin Technologies, Inc.",5929 Baker Rd Ste 475,,Minnetonka,MN,55345.0,USA,9525643500.0,,https://www.prnewswire.com/news-releases/creative-realities-and-wireless-ronin-technologies-announce-closing-of-merger-272150451.html,60538-000,Marketing Consultants,2016-06-27 00:00:00,2019-01-01 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-01-07 14:14:00,Search,200
330,330,95456,95456,704,1000002114,Kevin's Body Shop,620 Eastvold Ave,,Ortonville,MN,56278.0,USA,3208393066.0,,https://vymaps.com/US/Kevin-S-Body-Shop-T840271000325874/,60094-000,Auto Body Repair & Painting,1984-01-01 00:00:00,2016-06-20 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2019-06-24 04:06:00,Search,200
1283,1283,96497,96497,704,1000006495," Schmitty's Plumbing, Heating & Sheetmetal, Inc.",942 11th Ave S,,Wahpeton,ND,58075.0,USA,7016426574.0,,https://business.wahpetonbreckenridgechamber.com/list/member/schmitty-s-plumbing-heating-sheetmetal-inc-1386,10113-300,Plumbing - Renovation & Repair ,1998-03-05 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-07-09 04:06:00,Search,200
1352,1352,96568,96568,704,1000006724,Blue Note of Winsted,PO Box 847,310 3rd St. S.,Winsted,MN,55395.0,USA,3204852303.0,,http://www.bluenoteballroom.com/,50138-000,Caterers,1995-10-24 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2020-03-20 03:52:00,Search,200
628,628,95784,95784,704,1000003938,Namar Publishing LLC,1865 Buerkle Rd,,Dellwood,MN,55110.0,USA,6513519143.0,,https://opencorporates.com/companies/us_mn/41e49994-f69d-e111-afc0-001ec94ffe7f,30544-000,Publishers - Directory & Guide,2012-05-14 00:00:00,2016-03-15 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2019-03-18 03:58:00,Search,200
682,682,95873,95873,704,1000004537,Perfect Cleaners & Launderers,14605 County Road 11,,Burnsville,MN,55337.0,USA,9524323552.0,,https://www.showmelocal.com/profile.aspx?bid=1104939,60214-000,Dry Cleaners,2000-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2021-11-17 04:33:00,Search,200
226,226,95352,95352,704,1000001710,Harding's Towing,7438 State Highway 55 NW,,Maple Lake,MN,55358.0,USA,3209635865.0,,https://m.facebook.com/pages/category/Towing-Service/Hardings-Towing-Inc-1581607835475016/,60103-000,Auto Repair & Service,2002-03-21 00:00:00,2019-11-01 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2020-11-25 04:57:00,Search,200
1090,1090,96293,96293,704,1000005834,Creative Home Enhancements LLC,8701 3rd Ave S,,Minneapolis,MN,55420.0,USA,6125083839.0,,https://opencorporates.com/companies/us_mn/8a033158-8fd4-e011-a886-001ec94ffe7f,10177-000,Construction & Remodeling Services,2007-03-19 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2021-02-23 04:07:00,Search,200
909,909,96106,96106,704,1000005263,Affiliated Home Services Inc. ,12806 Ranch Rd NW,,Elk River,MN,55330.0,USA,7634418490.0,,http://www.affiliatedhomehealth.com/,10078-000,Home Builders,1995-04-12 00:00:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,2022-04-20 08:36:00,Search,200
1217,1217,96431,96431,704,1000006236,"Al Larson & Sons Plumbing & Heating, Inc.",308 Saint Anthony St S,,Preston,MN,55965.0,USA,5077652405.0,,https://www.prestonmnchamber.com/directory/al-larson-sons-ph/,10113-000,Plumbers,1994-04-06 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-03 08:39:00,Search,200
264,264,95390,95390,704,1000001840,Tasto Lawn and Dock Service,207 Holmes Ave,,Brandon,MN,56315.0,USA,3208081111.0,,https://www.echopress.com/news/1028477-assumed-name-tasto-lawn-and-dock-service,00155-000,Landscape Contractors,2007-01-01 00:00:00,2016-06-03 00:00:00,False,NR,0.0,1.0,,False,Micro-small,False,2020-11-24 04:02:00,Search,200
9,9,95134,95134,704,1000000022,Klein Lawn Care,14268 Underclift St NW,,Andover,MN,55304.0,USA,7635670493.0,,https://business.google.com/website/klein-lawn-care-snow-plowing/posts/5202964928957393543,00157-000,Lawn Maintenance,2009-08-12 00:00:00,2019-10-14 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2020-12-11 04:12:00,Search,200
755,755,95947,95947,704,1000004866,Frank Madden & Assoc,505 US-169 Frontage Rd # 295,,Minneapolis,MN,55441.0,USA,7635452525.0,,https://www.lawyers.com/minneapolis/minnesota/frank-madden-and-associates-757899-f/,60075-000,Attorneys & Lawyers,1987-01-01 00:00:00,,False,A+,100.0,3.0,0.0,False,Micro-small,False,2022-11-23 09:43:00,Search,200
900,900,96096,96096,704,1000005236,Glass Plus Inc,3424 Gowan Ave SW,,Howard Lake,MN,55349.0,USA,7636587171.0,,https://www.showmelocal.com/profile.aspx?bid=1174728,60990-000,"Auto Repair - Windshield, Glass Shops",1994-04-07 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-26 08:45:00,Search,200
865,865,96060,96060,704,1000005107,Green Stripe Lawncare & Irrigation Inc,5326 16th St N,,Saint Cloud,MN,56303.0,USA,3202526992.0,,https://www.dandb.com/businessdirectory/greenstripelawncareirrigationinc-saintcloud-mn-36620565.html,00155-000,Landscape Contractors,2007-08-16 00:00:00,2016-10-14 00:00:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,2019-10-21 04:07:00,Search,200
781,781,95975,95975,704,1000004961,Aspen Property Maintenance,918 Minneapolis Ave,,Duluth,MN,55803.0,USA,2183432897.0,,https://landscape-services.cmac.ws/aspen-property-maintenance/75440/,00155-000,Landscape Contractors,2008-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-02-07 09:00:00,Search,200
242,242,95368,95368,704,1000001783,Le Beau Monde,31344 County Road 11,,Freeport,MN,56331.0,USA,3203567519.0,,https://www.instagram.com/shoplebeaumonde/?hl=en,60134-000,Beauty Salons,1984-01-01 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2023-01-30 08:33:00,Search,200
712,712,95904,95904,704,1000004726,Meadow Green Hydroseed LLC,23253 Taylor St NE,,East Bethel,MN,55005.0,USA,7634131483.0,,https://www.superpages.com/bethel-mn/hydroseeding,00155-101,Hydroseeding,1999-05-20 00:00:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,2022-12-06 09:12:00,Search,200
