,BBBID,BusinessID,BusinessName,StreetAddress,StreetAddress2,City,StateProvince,PostalCode,Country,Phone,Email,Website,TOBID,TOBDescription,DateBusinessStarted,DateBusinessClosed,IsBBBAccredited,BBBRatingGrade,BBBRatingScore,NumberOfEmployees,NumberOfPartTimeEmployees,IsHQ,SizeOfBusiness,IsCharity,CDWLastUpdate,FoundVia,contains_contacts_page,contains_business_name,contains_business_name_in_copyright,contains_social_media_links,contains_reviews_page,contains_zipCode,url_contains_phone_number,url_contains_email,manually_checked,url_is_review_page
962,704,96062568,Minnesota FAIR Plan,1128 Harmon Pl STE 311,,Minneapolis,MN,55403.0,USA,6123387584.0,danj@mnfairplan.org,http://www.mnfairplan.org,20019-000,Insurance Companies,8/1/1968 0:00,,False,A+,100.0,11.0,,False,Small,False,6/22/2022 11:33,BBB,,,,,,,,,1,
963,704,96096780,Anytime Fitness,975 Frontenac Dr Ste C,,Winona,MN,55987.0,USA,5074940000.0,,http://www.anytimefitness.com,60353-000,Exercise & Physical Fitness Programs,1/1/2006 0:00,,False,NR,0.0,6.0,,False,Micro-small,False,1/10/2022 9:26,BBB,,,,,,,,,1,
964,704,96369024,Morris Construction,5075 124th St N,,White Bear Lake,MN,55110.0,USA,6122724428.0,info@morrisbuild.com,https://www.morrisbuild.com/,10177-000,Construction & Remodeling Services,,,False,A+,100.0,1.0,,False,Micro-small,False,3/23/2022 8:48,BBB,,,,,,,,,1,
965,704,96133343,"Landkamer, Johnson, Boman Funeral Home",825 S Front St,,Mankato,MN,56001.0,USA,5073454574.0,,http://www.landkamer.com,62000-000,Funeral Homes,1/1/1991 0:00,12/3/2019 0:00,False,NR,0.0,2.0,,False,Micro-small,False,12/5/2022 8:56,BBB,,,,,,,,,0,
966,704,96372912,"Gibson's Refrigeration, Inc.",1696 155th Ave NW,,Andover,MN,55304.0,USA,7632219951.0,gri.ref@gmx.com,https://www.gmx.com/,80600-000,Refrigeration Equipment - Commercial - Sales & Service,9/6/2010 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,11/7/2020 4:08,Email,,,,,,,,,0,
967,704,96119511,Schmitz Electric Co.,308 W Main St,,Adams,MN,55909.0,USA,5075823528.0,alanschmitz@schmitzelectric.com,http://www.schmitzelectric.com,10049-000,Electricians,1/1/1948 0:00,,True,A+,100.0,9.0,0.0,False,Micro-small,False,1/28/2023 8:47,BBB,,,,,,,,,1,
968,704,96378488,"In & Out Home Improvements, LLC",1695 Arkwright St,,Saint Paul,MN,55117.0,USA,6129402209.0,inandouthomeimprovements@gmail.com,https://in-out-home-improvements-llc.business.site/,10035-000,Contractors - General,6/2/2011 0:00,,True,A+,100.0,1.0,0.0,False,Micro-small,False,4/1/2022 8:40,BBB,,,,,,,,,1,
969,704,96580111,Montana-Dakota Utilities Company,220 2nd Ave E,,Williston,ND,58801.0,USA,7015721600.0,customerservice@mdu.com,http://montana-dakota.com,70554-000,Natural Gas Companies,11/5/2015 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/20/2022 8:59,BBB,,,,,,,,,1,
970,704,1000053940,MedSource International LLC,8600 Shelby Ct,,Chanhassen,MN,55317.0,USA,9524720131.0,info@medsourcelabs.com,http://www.gomedsource.com,80385-100,Medical Equipment & Supplies,1/3/2002 0:00,,False,A+,100.0,10.0,,False,Micro-small,False,7/8/2022 12:32,BBB,,,,,,,,,1,
971,704,1000012618,T Bar L Lodging,10247 156th Ave,,Hettinger,ND,58639.0,USA,7015673552.0,tbarl@ndsupernet.com,https://www.facebook.com/t-bar-l-lodging-188732797831959/,60447-000,Hotels,10/1/2003 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/12/2021 4:01,BBB,,,,,,,,,1,
972,704,96505707,Good Samaritan Society - Westbrook,PO Box 218,,Westbrook,MN,56183.0,USA,5072746155.0,,http://Good-Sam.com,60617-000,Nursing Homes,1/20/2014 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,8/4/2022 8:30,BBB,,,,,,,,,1,
973,704,1000020855,"Flickertail VIPS, LLC",8011 51st St NW,,Belden,ND,58784.0,USA,7014218813.0,jordan@flickertailvips.com,https://www.flickertailvips.com/,60539-000,Marketing Programs & Services,8/17/2018 0:00,9/14/2021 0:00,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/16/2021 4:15,Email,,,,,,,,,1,
974,704,1000035324,Associated Bank,1985 Commerce Dr NW,,Rochester,MN,55901.0,USA,6123594434.0,chris.niles@associatedbank.com,http://www.associatedbank.com,20003-100,Banking Services,1861-12-31 00:00:00,,False,A+,100.0,4400.0,0.0,False,Giant,False,6/1/2022 21:27,BBB,,,,,,,,,1,
975,704,1000023667,All About Fun Rentals,3460 251st Ave,,Madison,MN,56256.0,USA,2313012269.0,flightjunkiebob@yahoo.com,http://allaboutfunrentals.com/contact/,44041-000,Entertainment,4/18/2017 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,8/10/2022 8:52,BBB,,,,,,,,,1,
976,704,96160561,On the Limit,2224 W Superior St,,Duluth,MN,55806.0,USA,2187238266.0,,http://www.otlduluth.com,30198-000,Embroidery,1/1/1988 0:00,,False,A+,100.0,20.0,,False,Small,False,9/3/2021 3:50,BBB,,,,,,,,,1,
977,704,96028773,Carlsen & Frank Architects,524 Selby Ave,,Saint Paul,MN,55102.0,USA,6512274576.0,sfrank@carlsenfrank.com,http://www.carlsenfrank.com,60057-000,Architects,1/1/1983 0:00,,False,A+,100.0,2.0,,False,Micro-small,False,4/12/2022 9:14,BBB,,,,,,,,,1,
978,704,96489198,Sarah Pierce Photography,12301 Whitewater Dr. Ste. 105,,Minnetonka,MN,55343.0,USA,6122342714.0,sarah@sarahpiercephotography.com,http://www.sarahpiercephotography.com/,60655-100,Photographers,12/10/2012 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,4/22/2022 8:18,BBB,,,,,,,,,1,
979,704,96038277,McArthur's Banquet & Reception,26155 Nicolai Ave,,Cannon Falls,MN,55009.0,USA,5072632507.0,,http://www.gopherhills.com,50055-000,Banquet Facilities,11/1/2003 0:00,,False,NR,0.0,50.0,,False,Medium,False,5/23/2022 8:18,BBB,,,,,,,,,0,
980,704,96143947,Duffy&#39;s Hockey & Sports,1525 31st Ave SW Ste B,,Minot,ND,58701.0,USA,7018399220.0,,http://www.duffyshockey.com,50608-000,Sporting Goods - Retail,1/1/2005 0:00,,False,A+,100.0,6.0,,False,Micro-small,False,8/4/2022 8:30,BBB,,,,,,,,,1,
981,704,96175380,Cuyuna Regional Medical Center,320 E Main St,,Crosby,MN,56441.0,USA,2185467000.0,peggy.stebbins@cuyunamed.org,https://www.cuyunamed.org,60445-000,Hospitals,5/8/1964 0:00,,False,A+,100.0,1200.0,,False,Large,False,9/28/2022 10:19,BBB,,,,,,,,,1,
982,704,96159286,Straightline Sealcoating & Striping,7759 3rd St S,,Moorhead,MN,56560.0,USA,7017998686.0,callstraightline@yahoo.com,http://straightlinepavement.com/,10097-000,Parking Area Maintenance & Marking,4/21/2005 0:00,,True,A+,100.0,1.0,0.0,False,Micro-small,False,1/26/2023 8:49,BBB,,,,,,,,,1,
983,704,1000013346,Antiques America,107 Tobies Mill Pl,,Hinckley,MN,55037.0,USA,3203847272.0,,https://antiques-america.com/,50626-000,Surplus & Salvage Merchandise,1/1/1999 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,6/25/2021 4:15,BBB,,,,,,,,,1,
984,704,15002651,Ultimate Transportation,492 36th St S,,Fargo,ND,58103.0,USA,7012826060.0,ron@ideaone.net,http://www.ultimatetrailers.com,85356-000,Trailer Sales,1/1/1995 0:00,,False,A+,100.0,8.0,0.0,False,Small,False,8/6/2021 4:09,BBB,,,,,,,,,1,
985,704,96224517,Alex Viking Towing Inc,207 Irving St,,Alexandria,MN,56308.0,USA,3207636738.0,avtowing@outlook.com,https://www.facebook.com/alexvikingtowing/,60891-000,Towing - Automotive,1/1/1985 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,9/27/2022 8:58,BBB,,,,,,,,,1,
986,704,96294467,Little Beginnings Learning Center,12140 120th St S,,Hastings,MN,55033.0,USA,6514801416.0,littlebeginnings@mac.com,http://littlebeginningslc.com,60199-000,Child Care Centers,1/1/1999 0:00,,False,A+,100.0,15.0,,False,Micro-small,False,2/18/2022 9:11,BBB,,,,,,,,,1,
987,704,96343258,Knoblauch Builders LLC,1450 Knob Hill Ln,,Excelsior,MN,55331.0,USA,9524745662.0,jknobs@knoblauchbuilders.com,http://knoblauchbuilders.com,10078-000,Home Builders,7/6/2000 0:00,,False,A+,100.0,2.0,0.0,False,Micro-small,False,12/31/2020 3:54,BBB,,,,,,,,,1,
988,704,96192455,"Dock & Door Tec, Inc.",19941 Iguana St NW,,Elk River,MN,55330.0,USA,7637530792.0,sales@dockdoortec.com,https://www.dockdoortec.com/,50221-500,Doors - Commercial,5/16/2006 0:00,,False,A+,100.0,18.0,,False,Small,False,4/21/2022 8:28,BBB,,,,,,,,,0,
989,704,96088865,Aavin Venture Capital,118 3rd Ave SE Ste 630,,Cedar Rapids,IA,52401.0,USA,3192471072.0,,http://www.aavin.com,20068-000,Stock & Bond Transfer Agents,1/1/2001 0:00,,False,A+,100.0,7.0,0.0,False,Micro-small,False,6/16/2021 4:54,BBB,,,,,,,,,1,
990,704,96131147,Physicians Resource Network,2510 Hillsboro Ave N,,Minneapolis,MN,55427.0,USA,7635452842.0,,http://www.physiciansresourcenetwork.com,60970-000,Physicians - Specialists,1/1/1999 0:00,10/12/2015 0:00,False,NR,0.0,6.0,,False,Micro-small,False,10/15/2018 4:05,BBB,,,,,,,,,0,
991,704,1000046391,DK Sales Consulting LLC,7270 Divinity Ln,,Eden Prairie,MN,55346.0,USA,6123083705.0,dave@dksalesconsulting.com,https://www.dksalesconsulting.com/,60772-000,Sales Training,6/6/2018 0:00,,False,A+,98.04,1.0,0.0,False,Micro-small,False,8/24/2021 4:06,BBB,,,,,,,,,1,
992,704,96156661,Quiznos Subs & Sandwichs,1100 19th Ave N Ste 3,,Fargo,ND,58102.0,USA,7018939296.0,,http://www.quiznos.com,50544-000,Restaurants,1/1/2003 0:00,6/5/2017 0:00,False,NR,0.0,6.0,,False,Small,False,6/8/2020 3:56,BBB,,,,,,,,,1,
993,704,1000024068,Ewing & Hrastich Real Estate Team,520 Commons Dr,,Woodbury,MN,55125.0,USA,6513346124.0,amandadwyer@edinarealty.com,https://www.edinarealty.com/dixie-ewing-realtor#/,60729-102,Real Estate Agents,10/1/1978 0:00,,True,A+,100.0,5.0,0.0,False,Micro-small,False,10/7/2022 8:31,BBB,,,,,,,,,0,
994,704,96372732,Great Waters Financial,510 1st Ave N Ste 410,,Minneapolis,MN,55403.0,USA,6123602127.0,info@mygreatwaters.com,http://greatwatersfinancial.com/,20063-000,Retirement Planning Service,9/11/2012 0:00,,True,A+,100.0,48.0,0.0,False,Small,False,1/4/2023 9:05,BBB,,,,,,,,,1,
995,704,1000010565,Hart and Soul Herbal,4124 Lane Ct N,,Brooklyn Park,MN,55443.0,USA,7635164915.0,info@hartandsoluherbal.com,http://www.hartandsoulherbal.com/,60542-000,Massage Therapeutic,5/25/2011 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,9/14/2022 8:40,BBB,,,,,,,,,1,
996,704,43000954,"Industrial Construction Services, Inc.",215 15th St S,,Saint James,MN,56081.0,USA,5073754633.0,cbrown@icsmn.com,https://www.icsmn.com,10013-000,Building Contractors,8/1/1994 0:00,,False,NR,0.0,20.0,,False,Small,False,8/16/2022 8:19,BBB,,,,,,,,,1,
997,704,96379837,Dent Werks PDR LLC,13810 24th Ave N Ste 440,,Plymouth,MN,55441.0,USA,6122379026.0,jakekelm@dentwerkspdr.com,http://www.dentwerkspdr.com,60094-100,Auto Paintless Dent Repair,5/4/2010 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,4/20/2022 8:35,BBB,,,,,,,,,1,
998,704,96091469,City of Champlin Engineering Department,11955 Champlin Dr,,Champlin,MN,55316.0,USA,7634211955.0,email@ci.champlin.mn.us,http://ci.champlin.mn.us/,60335-000,Engineering Contractors - General,10/1/1987 0:00,,False,A+,100.0,,0.0,False,Micro-small,False,4/10/2021 4:12,BBB,,,,,,,,,1,
999,704,1000045255,Betsy Rewald - Coldwell Banker Realty,7550 France Ave S Ste 300,,Edina,MN,55435.0,USA,6515038549.0,betsyrewald@cbburnet.com,https://www.betsyrewald.com/,60729-102,Real Estate Agents,1/20/2004 0:00,,False,A+,100.0,,,False,Micro-small,False,7/10/2021 4:23,BBB,,,,,,,,,1,
1000,704,96564184,"North Shore Cleaning Services, Inc.",2021 Highway 61 ,,Two Harbors,MN,55616.0,USA,2182605743.0,april.schultz@northshorecleaningservices.net,http://northshorecleaning.business.site,60449-000,House Cleaning,3/1/2010 0:00,,False,A+,100.0,5.0,0.0,False,Micro-small,False,8/23/2022 8:26,BBB,,,,,,,,,1,
1001,704,1000052345,Atman Law Firm PLLC,1001 Johnson Pkwy Ste A3,,Saint Paul,MN,55106.0,USA,6126431199.0,anivuin@atmanlawfirm.com,https://www.facebook.com/atmanlawfirm/,60075-000,Attorneys & Lawyers,12/11/2015 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,1/25/2023 9:01,BBB,,,,,,,,,1,
1002,704,96085757,"Arctic Heating & Air Conditioning, Inc.",20706 Georgia Avenue Cir N,,Forest Lake,MN,55025.0,USA,6514642887.0,,http://www.arcticheating.org,10182-000,Heating & Air Conditioning,1/1/1998 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,12/13/2022 9:03,BBB,,,,,,,,,1,
1003,704,96008871,"Commercial Collectors, Inc.",PO Box 337,,Montrose,MN,55363.0,USA,8003280793.0,barmstrong@commercialcollectors.com,http://www.commercialcollectors.com,60226-000,Collection Agencies,5/11/1961 0:00,,True,A+,100.0,10.0,,False,Micro-small,False,2/3/2023 9:12,BBB,,,,,,,,,1,
1004,704,96015254,Wire Master Electric Inc,7146 Shady Oak Rd,,Eden Prairie,MN,55344.0,USA,9529213400.0,sales@wiremasterav.com,http://www.wiremasterav.com,50031-000,Audio-Visual Equipment - Supplies & Parts,1/1/2001 0:00,6/3/2016 0:00,False,NR,0.0,5.0,,False,Micro-small,False,11/11/2022 9:28,BBB,,,,,,,,,1,
1005,704,1000015133,OMG Health LLC,5002 6th Street NE,,Columbia Hts,MN,55421.0,USA,7632028681.0,craigmalwitz@comcast.net,http://www.omghealthsupplements.com,60971-000,Health & Medical - General,8/14/2017 0:00,,False,A+,97.0,1.0,0.0,False,Micro-small,False,6/2/2020 3:56,BBB,,,,,,,,,0,
1006,704,96110664,Cross Telecom Corporation,10900 Nesbitt Ave S,,Bloomington,MN,55437.0,USA,9524563500.0,dschilling@crosstelecom.com,https://www.crosstelecom.com/,70618-000,Telephone Communications,11/15/1996 0:00,,False,A+,100.0,310.0,0.0,False,Medium,False,7/8/2022 12:23,Email,,,,,,,,,0,
1007,704,1000054241,Search Marketing Wizards LLC,2613 Clover Field Cir,,Chaska,MN,55318.0,USA,9524483806.0,info@search-marketing-wizards.com,https://search-marketing-wizards.com/,60473-200,Search Engine Optimization Services,2/15/2012 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/9/2022 9:17,BBB,,,,,,,,,1,
1008,704,96135928,Northland Fishing Tackle Inc,1001 Naylor Dr SE,,Bemidji,MN,56601.0,USA,2182865441.0,rmainville@northlandtackle.com,http://www.northlandtackle.com,80311-000,Fishing Tackle - Wholesale & Manufacturers,1/1/1999 0:00,,False,A+,100.0,45.0,,False,Small,False,6/17/2022 8:35,BBB,,,,,,,,,1,
1009,704,1000015808,Taco Bell,565 Snelling Ave N,,Saint Paul,MN,55104.0,USA,6516465900.0,snellingtb@borderfoods.com,https://www.borderfoods.com/,50544-000,Restaurants,,,False,A+,99.84,1.0,0.0,False,Micro-small,False,11/11/2021 4:02,Email,,,,,,,,,1,
1010,704,96569808,Sport Clips Chaska,2908 N Chestnut St,,Chaska,MN,55318.0,USA,9525560123.0,,http://haircutmenchaskamn.com,60420-000,Hair Styling and Services,6/2/2015 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,12/15/2021 4:25,BBB,,,,,,,,,1,
1011,704,96124568,United Cerebral Palsy of Minnesota,1821 University Ave W Ste 219,,Saint Paul,MN,55104.0,USA,6516467588.0,,http://www.uco.org,61090-000,Non Profit Organizations - General Membership,,,False,NR,0.0,,,False,Micro-small,False,3/4/2020 5:16,BBB,,,,,,,,,0,
1012,704,96084600,Puzzle Warehouse,21699 Eureka Ave N,,Forest Lake,MN,55025.0,USA,6514662118.0,,http://www.puzzlewarehouse.com,50295-000,Games & Supplies,,,False,A+,100.0,1.0,,False,Micro-small,False,6/8/2022 8:45,BBB,,,,,,,,,1,
1013,704,96009572,"Stinson Services, Inc.",7391 Bush Lake Rd,,Edina,MN,55439.0,USA,9529334510.0,info@stinsonservices.com,http://www.stinsonservices.com,10177-000,Construction & Remodeling Services,8/1/2003 0:00,,True,A+,100.0,10.0,,False,Micro-small,False,5/27/2022 8:35,BBB,,,,,,,,,0,
1014,704,1000008748,A Clean Plate Local & Organic Grocery,13 Birch Ave S,,Menahga,MN,56464.0,USA,2185641010.0,,http://acleanplategrocery.com/,80320-100,Food Products - Organic,6/7/2012 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,1/31/2023 8:46,BBB,,,,,,,,,1,
1015,704,96174292,Memories and Milestones Academy,1501 1st St NE,,New Prague,MN,56071.0,USA,6517628911.0,,http://www.appleacademychildcare.com,60780-000,Schools - Academic - Pre & Kindergarten,,,False,A+,100.0,1.0,,False,Micro-small,False,10/12/2022 8:42,BBB,,,,,,,,,0,
1016,704,1000025790,Dakota Cat,600 Main Ave W,,West Fargo,ND,58078.0,USA,7012828336.0,wayne@dakotacat.com,http://dakotacat.com,50595-000,Snowmobiles,7/28/2006 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,9/27/2022 8:59,BBB,,,,,,,,,1,
1017,704,1000000065,"FurnitureDealer.net, Inc.",4639 Pinetree Curve,,Eagan,MN,55122.0,USA,9523457171.0,clientrelations@furnituredealer.net,http://www.furnituredealer.net,60974-000,Internet Shopping,8/2/2006 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,12/2/2022 9:29,BBB,,,,,,,,,1,
1018,704,96133521,Prairie Pride BBQ Catering,59597 185th St,,Mankato,MN,56001.0,USA,5073403612.0,phubmer03@gmail.com,http://www.prairiepridepork.com,50138-000,Caterers,1/1/2009 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,5/15/2022 8:12,BBB,,,,,,,,,1,
1019,704,7295,Mankato Motor Company,1815 Madison Ave,,Mankato,MN,56001.0,USA,5076255641.0,karisimon@mankatomotors.com,http://www.mankatomotors.com,50039-000,Auto Dealers - New Cars,1/5/2009 0:00,,True,A+,100.0,110.0,,False,Small,False,2/7/2023 8:59,BBB,,,,,,,,,1,
1020,704,14000547,GCI Gallagher Concrete Inc.,1729 Adrian St,,Saint Paul,MN,55116.0,USA,6516904710.0,gallagherconcrete@gmail.com,http://www.MyMNConcreteGuy.com,10089-000,Mason Contractors,1/1/1990 0:00,,False,A+,100.0,3.0,,False,Micro-small,False,10/21/2022 8:06,BBB,,,,,,,,,1,
1021,704,1000011737,"Ms. Kay&#39;s Services, LLC",646 W River Dr,,New London,MN,56273.0,USA,3202126126.0,ms.kays.services@gmail.com,https://mskays.com/,66002-000,Cleaning Services,3/16/2016 0:00,,True,A+,100.0,3.0,,False,Micro-small,False,1/25/2023 9:01,BBB,,,,,,,,,1,
1022,704,96011497,"Quality Choice Mortgage, LLC",13750 Crosstown Dr NW Ste 200,,Andover,MN,55304.0,USA,7637543100.0,kyle@qualityllc.com,http://www.qualityllc.com,20053-000,Mortgage Brokers,12/1/2004 0:00,,True,A+,100.0,2.0,,False,Micro-small,False,7/14/2022 8:24,BBB,,,,,,,,,1,
1023,704,96026792,Ace Auto Repair,155 18th St SW,,Owatonna,MN,55060.0,USA,5074552402.0,engineroom@live.com,https://www.live.com/,60103-000,Auto Repair & Service,4/1/1984 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,10/12/2022 8:42,Email,,,,,,,,,0,
1024,704,96543046,Chris Pendergast Agency (Farmers Insurance),214 Main St,,Cold Spring,MN,56320.0,USA,3206859943.0,cpendergast@farmersagent.com,http://www.farmersagent.com/cpendergast,20080-000,Insurance Services,4/30/2014 0:00,,False,NR,0.0,1.0,,False,Small,False,6/1/2022 21:26,BBB,,,,,,,,,1,
1025,704,96121624,"North American Mat Company, LLC",304 Central Ave N,,Hollandale,MN,56045.0,USA,5078892088.0,namco@northamericanmat.com,http://www.northamericanmat.com,50273-000,Floor Materials - Retail,2/6/2002 0:00,,False,A+,100.0,3.0,,False,Micro-small,False,10/8/2021 4:04,BBB,,,,,,,,,1,
1026,704,1000020074,Mr. Rooter Plumbing of the Twin Cities,5155 E River Rd Ste 418,,Fridley,MN,55421.0,USA,7632995077.0,dispatch@mrrootermn.com,http://www.mrrooter.com/minneapolis,10043-010,Drain Cleaning,11/16/2017 0:00,,True,A+,100.0,15.0,0.0,False,Small,False,1/25/2023 9:01,BBB,,,,,,,,,1,
1027,704,96093081,Advanced Engineering,3101 S Frontage Rd Ste 100,,Moorhead,MN,56560.0,USA,7017468087.0,Charles.Vein@ae2s.com,http://www.ae2s.com,60335-000,Engineering Contractors - General,1/1/1998 0:00,,False,A+,100.0,9.0,,False,Micro-small,False,4/7/2022 9:01,BBB,,,,,,,,,1,
1028,704,1000035399,Banfield Pet Hospital,11341 Highway 7,,Hopkins,MN,55305.0,USA,5032567299.0,clientadvocate.support@banfield.net,http://banfield.com,00222-000,Veterinarians,8/1/1995 0:00,,False,NR,0.0,299.0,0.0,False,Small,False,6/1/2022 21:28,BBB,,,,,,,,,1,
1029,704,96176612,"JNBA Financial Advisors, LLC",8500 Normandale Lake Blvd STE 450,,Minneapolis,MN,55437.0,USA,9528440995.0,info@jnba.com,https://jnba.com/,20012-000,Financial Planning Consultants,12/26/1978 0:00,,False,A+,100.0,31.0,,False,Small,False,1/27/2023 9:09,BBB,,,,,,,,,1,
1030,704,96135461,Eric&#39;s Plumbing,631 2nd St NW,,Menahga,MN,56464.0,USA,2185644203.0,,http://www.ericsplumbing.com,10113-000,Plumbers,1/1/2006 0:00,,False,NR,0.0,2.0,0.0,False,Micro-small,False,11/8/2022 9:18,BBB,,,,,,,,,0,
1031,704,1000006131,Hagen Dental PC,102 Langer Ave N,,Casselton,ND,58012.0,USA,7013475345.0,jesse@casseltondentist.com,http://www.casseltondentist.com/,60289-000,Dentists,7/17/2007 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/13/2021 4:28,BBB,,,,,,,,,1,
1032,704,96353390,Maund Entertainment Inc,6560 S Saunders Lake Dr,,Mound,MN,55364.0,USA,9524723378.0,,http://www.maundentertainment.com,60344-000,Entertainers,1/1/2002 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,7/27/2022 9:07,BBB,,,,,,,,,1,
1033,704,96143234,Dakota Skies Bingo,825 S 8th St,,Bismarck,ND,58504.0,USA,7012240869.0,,https://www.facebook.com/Dakota-Skies-Bingo-199711210189619/,70654-000,Bingo & Gaming Halls,10/7/2009 0:00,,False,NR,0.0,1.0,0.0,False,Micro-small,False,7/29/2022 8:30,BBB,,,,,,,,,0,
1034,704,96091856,"Abri Construction, LLC",150 Eaton St,,Saint Paul,MN,55107.0,USA,6515600538.0,gina@abriconstruction.co,https://www.abriconstruction.co/,10035-000,Contractors - General,1/1/2008 0:00,,False,F,59.0,4.0,0.0,False,Micro-small,False,5/11/2022 17:10,Email,,,,,,,,,0,
1035,704,43002251,Construction Plans Exchange,215 Airport Rd Ste 8,,Bismarck,ND,58504.0,USA,7015266491.0,nick.thompson@ae2s.com,http://biscpe.org/,60253-000,Construction Management,1/1/1977 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,11/18/2020 4:55,BBB,,,,,,,,,1,
1036,704,1000017114,Bluewater Residential Services LLC,1501 E Superior St,,Duluth,MN,55812.0,USA,2187241286.0,info@brsduluth.com,http://brsduluth.com/,65135-000,Adult Foster Care,1/19/2005 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,10/25/2022 8:10,BBB,,,,,,,,,1,
1037,704,96086207,Lake Weeders Digest LLC,5701 International Pkwy,,New Hope,MN,55428.0,USA,7635511441.0,Info@WeedersDigest.com,http://www.weedersdigest.com,62100-000,Online Retailer,1/22/2008 0:00,,False,A+,100.0,12.0,,False,Medium,False,11/9/2022 9:16,BBB,,,,,,,,,1,
1038,704,1000046079,All Furniture Installation LLC,63 Saint Anthony Pkwy,,Minneapolis,MN,55418.0,USA,6122383200.0,,https://www.allfurnitureinc.com/,70571-100,Movers - Office,7/5/2016 0:00,,False,A+,100.0,,,False,Micro-small,False,6/23/2021 4:54,BBB,,,,,,,,,1,
1039,704,96591684,100X Retrievers,9360 32nd Ave SE,,Venturia,ND,58413.0,USA,7016846397.0,info@100xretrievers.com,http://www.100xretrievers.com,00198-100,Pet Training - Dog,11/15/2007 0:00,,False,A+,100.0,1.0,,False,Micro-small,False,2/1/2023 8:58,BBB,,,,,,,,,0,
1040,704,1000005713,Mid-MN Property Services LLC,6680 Canary Rd NW,,Royalton,MN,56373.0,USA,2182565485.0,midmnpropertyservices@gmail.com,https://mid-mn-property-services-llc.business.site/,60469-000,Home Inspection Service,6/22/2015 0:00,,False,A+,100.0,1.0,0.0,False,Micro-small,False,1/21/2023 8:56,BBB,,,,,,,,,1,
1041,704,96565263,"Maximized Chiropractic, Pllc",2000 N 12th St STE 101,,Bismarck,ND,58501.0,USA,7017516000.0,maximizedchiro@gmail.com,http://www.maximizedchiro.com,60205-000,Chiropractors D.C.,7/1/2013 0:00,,False,NR,0.0,2.0,0.0,False,Small,False,5/9/2022 8:19,BBB,,,,,,,,,1,
